samples,class,middle_facial_height,lower_facial_height,philtrum,intercanthal_width,biocular_width,nasal_width,mouth_width
549.0,0.0,73.5251147013201,59.541850084989825,9.96258113909244,38.205908075150184,99.32694786508293,34.14676580298637,74.10078289931447
551.0,0.0,58.01768798753875,62.33182912181305,13.314977429632984,50.49143504455087,114.33186904374868,37.60898429526548,81.67070107469202
552.0,0.0,68.08326946510627,67.31958085569012,13.023271112156293,49.13267544863679,114.58204967649218,37.19488705517601,79.49522577542564
553.0,0.0,81.30447960522453,70.38726857708528,20.544744745563428,54.48260423149599,135.92602759859525,35.97939856336263,72.89253787783767
554.0,0.0,61.085979130557455,64.96926953185329,8.852751069503741,45.575925347534074,114.23580573457696,38.80262030367171,84.93347291927992
555.0,0.0,73.24410409724638,60.39819097447207,9.77709595596771,49.25024683161517,121.70285421414904,42.19843053565143,89.54713309485291
557.0,0.0,70.78797485073102,69.97482408530952,15.886538247019068,50.79449990423252,121.52807689191731,33.97861853816014,67.80387669817264
558.0,0.0,67.47880323104488,73.57697285126375,18.73051796854536,52.06235133865643,117.6522056801488,35.94933443114212,66.05086539535439
561.0,0.0,75.6919167524415,71.6062768311295,14.286193412102625,49.69949288599432,121.28782801038734,30.55931901851871,63.131855690814284
562.0,0.0,80.48605558849262,71.5665329767329,17.189511231887874,61.68312658324964,147.82139541164995,43.66385102045056,86.14677527487608
563.0,0.0,52.954095014023444,48.3902593947234,13.719640142859282,39.14339355422549,91.24798937687714,29.006357727883664,56.47619914018648
564.0,0.0,64.6542259790794,77.05858060003932,12.748181121203748,46.24058400514478,111.75037180264829,35.08541864999191,85.29859622292518
565.0,0.0,84.78035918213753,64.24039168274739,14.288056695359243,50.54916649356673,118.96812050105899,36.069151523730085,68.09254058294269
568.0,0.0,61.11701425394465,64.85136893793067,12.241320330593435,42.57748936968965,100.99475994735998,32.692889058465845,62.5183058750995
569.0,0.0,76.8483159966235,64.22738503873641,9.291771553336872,52.370575024211846,125.48509523844187,44.577869797082045,92.47653927473317
570.0,0.0,68.78717531013983,64.77471984297885,10.927586647972003,47.93228983381156,116.77100791332282,40.570006560419735,83.61216042197033
571.0,0.0,74.80196615763381,75.87718996704348,15.334103142583855,41.150843823336416,105.51719129437107,29.91183479205388,61.88761995160418
573.0,0.0,70.1538422691376,72.31576650021157,12.894240392505678,48.42787773283587,110.34188711610561,37.08006900738185,86.46807100467245
575.0,0.0,67.66946236982103,60.34709080127476,11.6517514915366,50.92906179729924,121.7581518837901,38.28284512110483,85.48327802173065
576.0,0.0,62.344338270820316,62.4704361100657,10.776859581701716,47.57811144971841,107.28724415022853,37.33035251514289,84.70321018517127
577.0,0.0,86.75325849667048,76.25528053808816,20.990021683662583,53.65706754495675,125.85570731628009,40.745180207577945,83.71524153815064
579.0,0.0,71.72831536339503,71.59246446734039,17.97101808682523,42.71354630675064,108.88307132849222,31.94024995642019,74.85724238673272
580.0,0.0,78.64333060174414,66.93573759904422,14.592592825741278,54.651138478170786,130.72503401050596,45.10429100081388,88.75696615416393
581.0,0.0,86.81311295455446,75.55481721179434,12.53877329140694,51.970883263680214,124.07890620610668,44.77281125038386,91.15828102178443
582.0,0.0,57.32136924928366,55.80740383457133,3.929552064373889,38.2736822313565,94.76238187096878,34.628129570209246,76.24691640947718
583.0,0.0,67.26273662461743,54.42079670372808,16.954517647518017,44.83866393423788,111.15903246120037,33.58371506113641,63.75072628266834
585.0,0.0,74.56686437176234,84.54127357914594,13.027399898771055,45.739438497817446,103.91528652637652,39.49907398567212,76.29386110574099
586.0,0.0,82.99161760150756,74.3329065311084,16.26911434709337,46.05976695721005,113.55872921474635,35.48137536788139,63.17878988410746
588.0,0.0,84.75055039608768,69.27826475545702,16.448943604949203,48.8100604824067,120.48807035453748,41.45814431767388,83.00243296581131
589.0,0.0,62.828037341318094,63.435542798864944,11.50070598455266,32.2294545325363,82.27702954290706,28.017215668434314,60.979946470727576
591.0,0.0,73.11650049875315,72.9298040429176,14.528840697845652,43.931053410299654,113.88809626796936,37.197566781503326,82.3953354823615
592.0,0.0,69.93275395795999,58.00502234002847,10.726877490052747,51.84095742255419,123.7677907636474,39.70150944738752,82.18347105017955
593.0,0.0,78.9191971884798,67.1584063029618,16.095801970333756,46.39612495595101,106.68872149947292,38.01668053971435,71.3461693990389
594.0,0.0,66.3869760628494,77.83749114138315,15.29410343897282,43.023398363076815,103.68978793991101,31.69978469753579,51.45174735203088
595.0,0.0,67.82382289772815,55.49406219717565,15.411115422447535,44.9039333727025,104.15359123638147,32.51213839917792,50.09328726551348
596.0,0.0,77.41278316014832,89.94409427934332,15.019313786338577,54.29897302338067,123.73330842301287,43.38155600643464,93.2147923646805
598.0,0.0,78.46233564543451,70.2872006090476,19.615939265046684,39.43577238321102,99.10034383204757,33.776724971812605,54.80319188926794
600.0,0.0,67.53604680005746,69.33103345344348,16.304311507972354,44.05047311798393,107.54296498507193,35.76142064081487,75.36819088884066
601.0,0.0,17.389291632582573,19.145467178489035,3.2789442321119378,13.227834285462189,30.70337006676141,11.058195245179022,20.58388918288673
603.0,0.0,81.89372901461894,63.889642568234294,16.709791663046428,57.071334308497164,134.3929701402537,43.68910711820769,79.13577256885092
605.0,0.0,91.6885728104135,75.6346694230047,23.606457480098523,52.80022989251656,128.4938095530346,35.61755380729502,54.70254288429834
606.0,0.0,70.05772521006676,58.55961044439418,15.693590863820805,50.31523309648675,126.34168439713942,42.49158218842057,74.71913128852742
607.0,0.0,94.24056004235146,74.60465173963483,18.438124354852356,55.65956545021979,129.52966524989688,42.80440923269471,84.54576728293381
608.0,0.0,65.11585613363079,55.547948150930836,13.354023040417438,37.19698482224601,92.79608119206866,31.089934364962893,45.94204376940363
609.0,0.0,62.272759525054504,65.60672132561142,12.38533166201519,54.56265538293843,124.01370263733136,39.15785447570328,85.74559601576806
610.0,0.0,64.01838091609162,61.47032844479033,13.229128457498609,48.02017757039429,112.21184807448263,33.23461188594995,62.15062524482436
611.0,0.0,64.18100850912896,71.07340086131029,12.254514531734829,43.22474917654624,99.26360951224508,31.13435064482477,58.592564763725775
613.0,0.0,69.71221343887042,65.24230623373532,12.809796935798783,47.75652017812672,113.77708450122343,35.453780905636826,79.79061101960431
614.0,0.0,67.61089869627308,66.84515504148375,9.923067223652978,54.936671027636905,130.30235960280112,42.04664282868373,98.0613732565234
616.0,0.0,65.75460171971785,67.46151076913783,15.318144865694425,45.571868752670916,113.82010293026623,34.2315182825711,69.44228837943417
617.0,0.0,30.447736247540377,29.009369930506935,5.968536970523003,16.662844464571478,41.35141727663153,15.369915201828535,29.253607344025106
619.0,0.0,80.13247910270296,86.84820174152713,19.276178341823858,46.50758504130697,114.255898247792,39.703382952186274,78.16302235294899
620.0,0.0,61.06519369132058,70.82218636908212,10.32828039780704,34.7563395957126,86.16012821001812,34.171599954268515,69.80858036090045
621.0,0.0,69.26843604796815,58.61163889344913,15.749087380316206,43.6125238724532,108.90771074674977,34.33908222044526,66.06093286559101
622.0,0.0,28.121012139733715,28.562564368741448,3.9296823416785136,16.885087470348378,38.0975134758123,15.466839338985855,30.937674263541535
622.0,0.0,92.11600444999003,86.54773038762887,13.824220158580939,50.30764751876426,122.87124788065546,37.98302497089982,85.45378532702223
623.0,0.0,71.89709344940376,79.57347009419472,16.689226460504404,50.41427052446416,127.62458395385498,38.75743822717905,89.2481559203847
626.0,0.0,85.05950157886838,77.50724391984856,16.980155988632017,49.12203371286938,119.79269455238894,37.481829224852405,82.65278250652788
627.0,0.0,72.42536372335562,67.47227261411165,16.11256434396773,49.909995908799075,117.2961893157106,37.65366711269568,87.33219885706818
629.0,0.0,66.2175901797734,71.97443941609559,11.147456242305704,53.41586504547876,121.50821615772861,43.60706439592944,87.84358795311698
630.0,0.0,73.94041203051886,62.35735196203794,11.66436395349207,56.969117436401476,140.31168689547496,41.36630413115729,79.21194081365384
631.0,0.0,74.21549719382459,74.10305805787303,12.636421346892488,50.50143444117703,116.51663214374987,45.734520860734946,92.49927545692283
632.0,0.0,79.02898734395949,60.75648356416374,7.502551063431694,54.72661382175402,132.2872363140938,44.59171399033682,89.57566717518438
633.0,0.0,73.09919149130627,80.5301453329435,18.842994177213455,47.77770001759608,110.16112264122867,34.24180598905379,68.13772580282968
634.0,0.0,76.16551735530301,81.93482482279742,14.126657952669659,44.785634353368856,114.03411058576582,36.824344182072,90.1995287656521
635.0,0.0,79.28454293196201,65.64155247101334,12.498173909115687,53.96099883702688,131.49009399103082,38.92426449289054,82.81768336894677
637.0,0.0,77.82701967675207,72.09953058913003,21.682775059368133,49.19344862662201,125.73064721698772,36.79552637836427,64.17026441917861
639.0,0.0,66.01347663753567,54.65206382749878,15.34207116949989,46.67868177091246,105.33383254659533,34.132849606594526,62.861784443276626
640.0,0.0,62.959649965718974,69.52149033682996,11.051268051126119,46.363809934932,111.99587322264422,40.72977775492304,89.10210961910161
641.0,0.0,71.23941132601392,66.38109579475925,12.163620631411534,48.83288406575997,112.33354422292248,39.24472999725186,75.43435703942866
642.0,0.0,69.06659266709987,80.7185087943255,13.93177371712434,44.39759881711875,105.19143140369032,34.16686999563904,65.68704637285575
643.0,0.0,77.64531675389718,70.69060222066297,17.025480847159635,46.807293246879816,111.36320230892248,34.55598602956656,79.89918972607686
644.0,0.0,81.89522352853116,81.87087254241057,14.81397662898454,52.71881020894915,121.58159113321732,41.831590406358266,85.04158394163417
645.0,0.0,68.98300500561153,68.39505122720739,12.449085180262243,44.53958925884168,110.53741776996473,39.13540681153704,78.54906990745158
646.0,0.0,78.17583150995844,76.75755084483073,16.305447114944634,52.668565354117305,131.38720932253307,46.743128069620035,90.33277517882988
647.0,0.0,89.20769858529997,79.0184812065361,20.83989605756227,49.16787984132424,115.85249526917697,39.03125144880734,60.90400790559236
648.0,0.0,67.73134173449868,67.51709557296006,15.979161900878914,34.056895559746394,84.21163757183612,28.33004236817462,50.16779941336474
649.0,0.0,65.56386576551598,61.48856284762965,17.793244666277133,43.88479012333058,107.72832695768231,32.69622300926209,74.00032308062785
650.0,0.0,67.25910221894142,56.60627195840604,9.52918961010982,49.9955404927072,121.97882107757725,42.93996612760799,85.22326673203861
652.0,0.0,71.59035680382426,60.43747345932568,14.336051503187205,45.45045311771601,102.7573402465624,32.015774681500005,55.91906289957479
653.0,0.0,75.9508615166903,67.0449422716919,15.139875337591121,61.92816178101386,140.2069231675088,43.05668608284316,83.36197105753372
654.0,0.0,70.24345958776338,60.64344585569502,12.188547415830797,47.218742513936974,114.09716648255419,35.85667630656806,75.20914840024933
656.0,0.0,65.21355091027587,63.09357421450741,14.33623900171114,45.263032799370606,110.3608474547021,32.90974320009958,71.01046423463025
657.0,0.0,63.39048607621434,58.42714569926723,11.580519378646187,40.99670337487394,102.41874028078749,31.80821944841459,64.27838231499997
658.0,0.0,69.38593028025102,71.96213644427463,16.498196387317634,40.407877675089544,103.35201359547573,32.92789848790383,70.88438138017236
659.0,0.0,60.57459729620187,66.5913042219365,16.03938707472637,51.918330553999894,125.70160601502891,35.274602924441254,63.92252006590007
660.0,0.0,67.06086349361172,71.9935429986268,17.040409381071225,48.3223448344821,114.68101313283893,35.726165406112365,81.60085075041314
661.0,0.0,74.19421276434223,76.23070256899446,16.444242049350446,43.55383886716875,114.82978073010239,34.059328852972136,77.00004797574155
662.0,0.0,74.34271824176986,81.10409500784596,16.2741161258638,47.80896002461386,125.14329903327405,36.352998542590676,73.03124993537081
663.0,0.0,72.32759090887147,65.03601249666922,8.010709786706542,50.63161002216434,116.19455495926158,39.080743430518325,85.98337706429366
664.0,0.0,76.89395810542169,75.5180589629666,17.465155267414605,44.68061196767677,112.95207677927701,32.17232507917538,61.93735164185906
666.0,0.0,79.45296304901524,86.84799108441622,20.22262756134575,49.29065696756459,117.03316234357017,33.43734788266707,64.9158364605895
667.0,0.0,80.06998764856237,76.68803956684899,16.92473990045637,48.5640546859609,110.75838809879225,38.93699306732607,72.86375599784712
668.0,0.0,69.78051806550953,73.04264378519304,21.14126191925403,51.07449207012149,120.01663276847623,38.11448819154339,83.00565349356472
669.0,0.0,81.23280162673358,60.768443852725085,17.934700789745566,46.748399790934016,110.80356707372287,37.96242448003024,64.15381761621518
670.0,0.0,62.612305266476234,76.47455308923942,14.470567349129757,43.38610200181996,108.51640716788269,34.846440880173056,73.60847446955667
671.0,0.0,23.213174096038646,18.466849957829847,4.052123739571634,13.89199777599017,32.522852209473214,10.605475146931248,18.62183601821304
672.0,0.0,74.86611086649353,69.98232895466253,13.222311588315396,46.28659161549348,105.73942098166633,34.241150589442825,79.11135354850654
673.0,0.0,78.9878474275446,71.10298984615275,11.34140753102982,46.507459469565724,114.03714505503264,34.81648818373272,80.93359438522191
674.0,0.0,69.35381342335258,67.71903686234415,14.733825603797715,38.28545714611751,91.43543615838752,26.66025486754289,46.23524720027459
676.0,0.0,73.01808963171248,64.63753043452851,13.685791222973432,51.29633882241696,123.45174067736525,32.55355803674212,65.85022850623464
677.0,0.0,86.12260054983457,71.23589976292712,20.633643016806296,49.90859737941852,134.24712770863673,40.33730110702766,73.92788802538053
678.0,0.0,73.29936875988854,66.50535470012697,17.087470836124336,56.29615174799071,132.28762575371974,40.676995731205366,86.63659918348155
679.0,0.0,68.69167874187328,70.88082125916151,10.131838464347174,44.611158510190016,111.71670366939205,35.96412696948586,82.48342088516212
680.0,0.0,75.422091491652,64.08430720394036,16.23153990954955,58.09951791000336,134.90484738826598,40.84941228890569,80.87274569902148
681.0,0.0,64.68568040003623,55.940366394946864,8.65623175245007,46.780646522907304,114.67504321501256,41.66894451258035,83.10229358230012
682.0,0.0,61.4949005301033,60.578523889617834,13.363208636947931,39.566670484328085,96.65469903374695,27.738931728017207,63.45586799035452
683.0,0.0,67.89559873030099,72.64217018323171,16.576059935563688,42.81509203931174,110.12293028352914,34.35414427688216,73.39977437313144
684.0,0.0,69.09396754352588,55.55583384342842,15.970476942991578,46.3846275470182,118.8228658268339,40.617129788458705,70.75239202188784
685.0,0.0,78.13326857305043,69.67089115191939,17.869602992805966,54.001474459547175,132.8411921291161,39.05113147373838,70.17743665044787
686.0,0.0,80.69492809562566,59.089067918280776,15.92073591554422,49.241005380068394,121.10980805385846,39.70247155255956,77.51869300440904
687.0,0.0,78.48850097176593,75.68852657237355,17.63553863067698,39.67488938014403,104.80283831730684,33.80165321633017,69.60160557757766
688.0,0.0,68.32964602159394,64.41457999702804,17.0719608877898,50.822538730813356,125.77432497507668,38.26300862891079,64.13438137650742
689.0,0.0,60.15340087863044,59.61830892909491,15.071846345239173,43.967490505429126,101.21226295792916,30.216175870326467,55.87618866624672
690.0,0.0,82.67654164720142,72.18066704505645,20.52939599882323,48.26393480263007,116.68307874164532,41.53504318807674,68.29196202795467
691.0,0.0,82.58863503763047,80.08729444145827,21.622009348938853,51.8994298504278,131.54293343152614,39.159290795991176,71.99200479441657
692.0,0.0,82.602176056165,68.65222824065366,20.824307654757707,51.44032696116346,122.92602711960623,38.14291812812569,66.72828044263092
693.0,0.0,74.42857196353629,61.41264839821782,10.537895998846253,45.49562347119506,115.86965926701923,39.85198891926224,85.15936248503007
694.0,0.0,71.07503205288776,81.89875711525055,15.756327825841927,48.031186001682265,111.35980821999867,37.16022599039058,86.95667309633343
695.0,0.0,86.0205793232557,72.64255225198244,19.619056786665354,52.08955087120065,124.63210304223368,41.221449147919344,74.92800130526972
696.0,0.0,66.0796101509906,63.710053608418995,11.563002997402558,46.071163905385724,113.2819842773426,39.28172770100623,86.2759730087556
697.0,0.0,69.19112689882506,60.55097202375698,11.259920555714245,47.82709423679663,118.04480626351226,36.66488519898057,78.28586551168735
698.0,0.0,66.93152826704265,54.800966713868306,11.963170473051878,48.434736860878054,116.62488539560239,35.30929289673754,78.14445928461724
699.0,0.0,61.3204370973905,61.09248544657027,13.610005173290705,41.070035010291036,102.06725367140594,29.13935409850268,67.09332322158146
700.0,0.0,73.37757482533254,79.50966981980305,23.141245738367157,46.995700314207916,115.95982117821023,33.1937293421107,59.846405214432046
701.0,0.0,67.23778709190535,54.68967265696148,14.245664459002956,43.402081284416255,102.75052760669458,28.624793544411816,58.8415284525827
702.0,0.0,73.53456044311156,84.46983720256436,13.844697885494845,53.99738163874824,122.33474523840601,40.629821662113834,91.4129969734545
703.0,0.0,68.30245481803075,74.54291561543121,12.816951324901714,41.168951579588466,101.153590999098,37.70133826308291,75.02230260547456
704.0,0.0,71.10396389389108,63.83431763166659,10.182141794142563,45.3256921318059,114.7102761629495,42.083056787274856,81.93252015550665
705.0,0.0,73.63767631657413,91.07396978558087,13.39321298191363,60.57195294165196,144.68253151788429,48.5965411696469,109.2386463043208
707.0,0.0,65.41425777297478,70.39675657467822,19.62175288711232,49.23858222497289,121.20888564505668,34.70531651721678,67.80070392154063
708.0,0.0,83.72323959451073,67.29631183460948,16.482643338864083,48.340097037239445,115.34208385232252,41.26176024744729,74.31209500885359
710.0,0.0,48.11126281976237,55.482282785178356,8.755849285963073,31.918165283998103,81.66024687085074,29.36443234711784,58.9291792636831
711.0,0.0,79.46174254007853,75.4011690676378,22.2528396643417,34.286788773008496,90.34836662622077,31.884930656324553,56.231265436080136
712.0,0.0,70.6466816544069,53.9348485439655,12.88431089623731,42.62879362238626,110.0614648260252,33.090092539181576,66.30177413537835
713.0,0.0,58.94993004824269,48.79957018066553,12.063514584004949,39.074879371223915,92.87082284904656,32.084521932315745,50.20143299952916
714.0,0.0,51.16385832138201,55.30509952206036,15.799555600791427,31.72761412110435,82.81733717245308,27.013799569809795,57.40758844506295
715.0,0.0,83.1067703715215,79.48412173727439,19.96712206547552,50.77423935833924,126.52587934936078,46.79522018222054,88.5700362507462
716.0,0.0,50.57569489953079,53.787816284338966,13.985150666149428,36.67223669842079,84.45553996809512,27.565110572860675,56.37591569353982
717.0,0.0,56.67400710839769,52.21537422356944,10.439532896379989,40.122643002848356,91.16828311785824,27.316985367239926,60.24362096468307
718.0,0.0,66.73232940872062,63.36120653374113,14.258278320788781,35.379755651888004,91.83899609692071,26.616085984028544,56.05828887874656
719.0,0.0,58.3903984867343,59.77779460834097,8.586607211815403,37.6183966202987,97.68948412759329,31.274878038254606,68.36114439745725
720.0,0.0,77.78188833998006,59.04131035460617,15.512704511516512,36.133574028296394,89.38934628371437,32.07239724512341,60.77015812192696
721.0,0.0,62.76823414270833,62.995937998497176,10.008965411434902,38.684731006437154,92.24113470078777,31.452285106079334,74.89424208497874
722.0,0.0,78.81600223234254,60.79315640667623,15.867234634000495,36.29029976981797,86.42617160293678,30.10172051945371,55.88359133901919
723.0,0.0,72.53318938423723,60.18976022692252,17.07998526033968,35.5606550146071,87.98325117494124,24.7194519961288,49.799585700108985
724.0,0.0,58.15691720256714,61.00295022941246,9.4355687002162,38.46962542750449,89.75347403727899,30.60444230564244,69.88747921572005
725.0,0.0,56.3428200519529,58.89966118364434,8.633342783354541,34.6294788201251,91.03984738992358,34.511942923602916,79.35999667514143
726.0,0.0,59.60220711351363,60.08585946275245,8.8728701241862,40.03008137770295,91.30668305257014,30.245072109500438,70.16395632844618
727.0,0.0,53.68460688170576,55.062434854824566,12.203825259241466,31.36676236904843,81.38837958350382,23.73287052959461,43.093952031993034
729.0,0.0,84.10743064687806,77.43692423541948,21.96044466869464,52.80291815833004,128.01782485175923,37.356128574402625,74.55579269786149
730.0,0.0,60.412005752045424,61.50737082994607,6.473031557788437,45.48215836370126,107.6302541802915,37.4742896424015,75.47065171992752
731.0,0.0,54.12357956092172,56.721285297216255,8.793209060502326,50.27565719187006,113.53639751427225,34.746864139299326,76.24488318368715
732.0,0.0,67.87463669154981,63.95393099369205,11.120416938614552,52.3490945837203,120.97971190640668,36.744242584788715,76.73382813380942
733.0,0.0,61.48225592478142,68.96690167836537,8.098579242664504,38.02113966606604,90.57392991721764,29.420513217481027,69.7792763333248
735.0,0.0,85.13444665542654,77.28906021356774,16.810098425107455,46.23726496759432,116.32420302728491,37.66711516371409,61.1262721570439
736.0,0.0,57.5741537003401,58.27689341188577,9.233001044971026,41.82051845746124,90.23656492976183,30.43516180690519,70.1076695498096
737.0,0.0,58.2125529287456,45.57218719195444,11.802120702198065,35.844766535263425,90.62453935351617,25.928336697970042,49.75491926637606
738.0,0.0,61.833991775176756,47.361957718122255,13.063358689288128,41.45921944245574,96.58878523282772,26.29810267154885,51.45706327847811
739.0,0.0,55.76085742128612,43.858725018159156,11.058257084956942,34.85204412331937,83.81881367416506,24.976813483969497,47.01304441157796
740.0,0.0,61.992214593687486,57.98596739850512,10.716757025901078,35.994915540885714,89.83620804451914,27.8368443737508,61.72388771321484
741.0,0.0,56.17337043994802,55.70714346129369,11.114424353046788,48.12083313498428,109.30426807931565,36.484991623241456,71.78844713520361
742.0,0.0,64.66240848924906,71.0412388651866,13.873971271362796,49.89006671274729,112.28850740145494,38.83127471816756,64.58651518139679
743.0,0.0,64.60080072624255,71.1846479537667,15.665229470023725,53.406995906458135,125.5450792463334,33.008283905388424,59.93563617381565
744.0,0.0,61.60276723854901,62.79036063063583,15.194028868446978,40.68303925028138,96.85640598466217,30.93819710123555,54.29766534696659
745.0,0.0,80.9801480935402,64.82287886795837,14.90136359014505,36.302868808007446,93.21538974157669,32.813756085161906,63.13372533327986
746.0,0.0,54.739045089331185,55.975842357654585,12.023958585811068,38.83664562560722,88.48457017404807,26.156543517724213,53.730961452508
747.0,0.0,58.44860655280416,52.39348031761298,8.358948304930465,37.55318755743778,86.56035375494812,29.52424648726534,65.72965123318471
748.0,0.0,66.24235485282811,50.439393490503015,11.585641783228933,40.52518690140419,102.26438356103115,33.49493800435069,60.544102013895646
749.0,0.0,62.99576369275953,60.639662223348516,8.385459688658472,39.85464308800797,94.65455373615545,32.86867604949948,75.97304763587964
750.0,0.0,53.03209060348819,57.90580804561922,11.731698961672176,37.622280293371404,86.17100229351608,24.323497538341403,53.23305038192908
751.0,0.0,61.38880558811233,49.61020318039542,13.850651567709738,40.85052951564429,96.88198546237389,29.789379911135374,59.75041146615478
752.0,0.0,58.42424300771592,57.936313571778335,12.958806009769978,33.63606017907863,85.6911229936761,27.34202626800955,51.01191387746691
753.0,0.0,82.4712857055389,66.54329372400208,15.137756451004373,49.704750677487546,122.50509142719997,35.28848606930738,84.09841967823415
754.0,0.0,62.7208682199189,59.131655889768545,12.188637445096159,38.297062274584874,95.4002670285967,29.701771221231912,63.480398408037736
755.0,0.0,57.02550361233652,72.26599368422745,14.624997034208263,39.011018548161495,93.85189493289865,29.772619460914505,64.71547411004033
756.0,0.0,63.880597255248205,44.66345211527318,13.353362107473162,38.993779794255644,96.15855903622568,30.906510920207396,49.304545446679676
757.0,0.0,81.46825126739262,80.7937009700614,14.011162910372567,48.32671253302501,120.23326716607481,38.8474358941573,78.50135070971709
758.0,0.0,65.35927432066516,63.37047160634847,19.320879447031828,39.759682504608875,103.61862918063771,30.700625990679736,54.719215559740086
759.0,0.0,70.86170071273446,62.275917523384585,14.561058663448891,47.289351130141334,111.48376963203614,33.53764526928062,67.50998908549236
760.0,0.0,69.57020385849462,58.739701925987006,14.742715513907209,35.63516878926279,92.6107337882845,28.85128877216579,59.250106136179205
761.0,0.0,64.0138115029165,75.2104315484654,13.202378866287692,45.60586253769794,105.56056860344964,36.56416397568798,81.68242343010276
762.0,0.0,66.28781906657686,66.5970796563633,16.785067313612412,48.68099297065206,120.21469590825947,36.53748996744166,70.75578449930718
763.0,0.0,60.28959822545851,64.57612671705232,12.994537002316628,35.92222387109406,86.4487745041571,26.733973332888624,61.78712286983854
764.0,0.0,55.954646182301545,73.89535864302168,13.538061521067181,47.575960669124704,115.20701191420297,31.847880380811844,53.4378993743937
765.0,0.0,55.78111016070858,55.28820496546252,8.699246481337106,41.936044862353185,104.62573488452078,33.92050745427609,72.69949717772933
767.0,0.0,59.19973108200077,61.7593438286477,14.247261760188206,43.00415325803427,104.68411230568587,31.370005281932936,67.13482418487145
768.0,0.0,57.38833808628545,63.53607233604072,13.208411330303885,47.02887011700046,112.8611155610935,32.53930081351165,63.13541680995306
769.0,0.0,57.986158106486286,57.319339050093724,14.680508484224928,43.45625540864398,104.62451310985442,32.117828031678926,66.62898019183714
769.0,0.0,19.391767685829986,19.58326417031901,2.960272584222623,12.823782410166658,30.259336039022728,9.641989318667603,22.522463319648246
770.0,0.0,66.74631024074833,82.51402703404858,18.985520770908543,44.7237518599969,107.13901243011156,31.52487126514913,65.40814158364232
771.0,0.0,64.71945759188309,51.59939676337312,13.03746945618284,46.98730273977535,114.72581591165735,32.33844570893018,64.53533893412508
772.0,0.0,61.87508531473539,49.173941364997354,15.29399910515312,43.23010809322706,102.16984516692122,30.537306024428958,50.90131786282791
773.0,0.0,69.54014960750617,74.85029220089149,12.145755583990505,43.0608110963693,103.94269038126595,31.196687886402287,63.77326949402234
774.0,0.0,58.17521689402361,69.32584019012624,13.806107198703762,41.60555325346651,105.65559484047557,30.691812237614773,70.05502186321819
775.0,0.0,59.86634282455082,68.43584505254613,10.800144483204843,40.824692939012095,96.03276492789388,34.27774546701585,73.70974939462553
776.0,0.0,71.74228737565309,64.63245256114826,7.323018419238087,46.95173114628107,111.2197066064793,37.68740046277667,72.69976415625845
777.0,0.0,60.76443479253393,64.45873553492807,9.646099637661823,48.364049062095695,113.8725586152419,36.05166919172815,82.13672659174581
778.0,0.0,58.53397546824515,50.23193608606878,8.81000524777368,43.675514533240474,101.72984145946765,32.734901189838645,66.89799944467397
779.0,0.0,58.36388133844959,60.55498437507684,15.44844118971556,44.425996286329934,105.16080779646117,34.073509480476176,69.98439944209852
780.0,0.0,66.29663069353333,66.84296837988649,15.427738746494786,47.2615513502657,103.6430328238396,31.30044113882942,61.88954369400711
781.0,0.0,67.01334054505936,74.39654024917154,13.281221573997483,47.35355532011614,114.66910988184272,40.145695636946236,87.5549977893581
783.0,0.0,57.52751470521775,60.436015737664384,15.116103727155515,45.70014377769506,114.62093424696425,38.947926492288715,74.53234498052038
785.0,0.0,64.10340427089737,71.41787930539593,10.772262484730144,54.393904324387286,126.24483308990321,41.79229369397306,93.37459316832671
786.0,0.0,59.27396365505496,72.26747346937002,7.420911800508424,52.34747493041856,117.60060673322546,37.10657656110571,95.5679212469545
787.0,0.0,69.5811680085582,68.7372452212905,12.405461498042902,46.9051100254983,111.4041168488068,38.19670584263126,82.91354248163084
789.0,0.0,66.78448236353267,73.51720892664247,12.320327776694903,50.85019670444746,113.1165242046918,42.00609976400212,90.44442622233902
790.0,0.0,60.1816625652156,77.77635424589405,12.996194783035547,43.0741359701171,103.49918855292115,33.065421287771315,50.660835407728925
791.0,0.0,68.4372463824492,65.39148262102641,11.488114058460608,40.924163397826455,99.48000571627875,34.34477813645619,69.92534219324207
792.0,0.0,49.708230938074266,62.394529765037916,10.624731753512672,42.362087019284765,102.65534015808619,30.723500656427884,64.22758275439375
793.0,0.0,59.32197116037067,52.14133836291507,11.274406281188394,43.389112565996044,101.4370050305194,37.69375328612336,77.97967913898917
794.0,0.0,59.31441236624114,62.15511719310165,10.722905466472229,45.57013326740443,105.93099286699108,35.56397748411305,59.082764838369755
795.0,0.0,64.36159353268863,55.64406019191089,14.002617378569823,41.149035644594704,105.31718934164203,30.60064178289403,55.930391934010245
796.0,0.0,59.278462245388354,67.39495298227087,9.518798079778762,45.905282936634805,108.98579835542796,35.785467027546254,71.50755445789277
797.0,0.0,70.42126976808942,63.41526223913864,12.274253812875969,58.92999900056677,135.7092152115904,39.97093584789359,84.97021201874651
798.0,0.0,76.00530122210876,67.91431321058197,14.789822223356845,51.171401003919165,124.69301597366747,35.1983888325929,64.67196183878451
799.0,0.0,78.73617196328826,74.61203086438442,20.850572817198586,51.56282229725212,126.72158707993741,33.70984324547505,75.2976333784595
800.0,0.0,64.10337329873859,79.09567281005263,11.31267804518894,47.91940056757178,111.89473611324618,33.805008334548596,80.59626378136208
